UserPrincipalName,YearMonth,Surface,SourceWorkload,SourceAppHost,PromptCount,ActiveDays,LastActivityDate
mason.cruz@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,157,11,2026-04-21
mason.cruz@contoso.com,2026-04,Chat,Microsoft365,M365Chat,78,7,2026-04-27
mason.cruz@contoso.com,2026-04,Loop,Microsoft365,Loop,50,17,2026-04-27
mason.cruz@contoso.com,2026-04,OneNote,Microsoft365,OneNote,59,6,2026-04-22
mason.cruz@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,56,15,2026-04-26
mason.cruz@contoso.com,2026-04,Edge,Microsoft365,Edge,23,20,2026-04-27
mason.cruz@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,73,20,2025-11-27
mason.cruz@contoso.com,2025-11,Word,Microsoft365,Word,32,4,2025-11-22
mason.cruz@contoso.com,2025-11,Excel,Microsoft365,Excel,197,15,2025-11-26
mason.cruz@contoso.com,2025-11,Outlook,Microsoft365,Outlook,149,19,2025-11-26
mason.cruz@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,11,11,2025-11-27
mason.cruz@contoso.com,2025-11,Chat,Microsoft365,M365Chat,53,8,2025-11-27
mason.cruz@contoso.com,2025-11,Loop,Microsoft365,Loop,51,11,2025-11-24
mason.cruz@contoso.com,2025-11,OneNote,Microsoft365,OneNote,26,14,2025-11-27
mason.cruz@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,57,5,2025-11-27
mason.cruz@contoso.com,2025-11,Edge,Microsoft365,Edge,2,1,2025-11-20
mason.cruz@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,49,18,2026-01-27
mason.cruz@contoso.com,2026-01,Word,Microsoft365,Word,95,15,2026-01-27
mason.cruz@contoso.com,2026-01,Excel,Microsoft365,Excel,55,1,2026-01-19
mason.cruz@contoso.com,2026-01,Outlook,Microsoft365,Outlook,76,11,2026-01-24
mason.cruz@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,199,4,2026-01-27
mason.cruz@contoso.com,2026-01,Chat,Microsoft365,M365Chat,60,3,2026-01-17
mason.cruz@contoso.com,2026-01,Loop,Microsoft365,Loop,10,8,2026-01-22
mason.cruz@contoso.com,2026-01,OneNote,Microsoft365,OneNote,47,4,2026-01-19
mason.cruz@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,52,8,2026-01-26
mason.cruz@contoso.com,2026-01,Edge,Microsoft365,Edge,53,1,2026-01-03
mason.cruz@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,11,2,2026-03-15
mason.cruz@contoso.com,2026-03,Word,Microsoft365,Word,75,18,2026-03-25
mason.cruz@contoso.com,2026-03,Excel,Microsoft365,Excel,127,13,2026-03-27
mason.cruz@contoso.com,2026-03,Outlook,Microsoft365,Outlook,84,8,2026-03-27
mason.cruz@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,89,6,2026-03-26
mason.cruz@contoso.com,2026-03,Chat,Microsoft365,M365Chat,196,16,2026-03-27
mason.cruz@contoso.com,2026-03,Loop,Microsoft365,Loop,10,1,2026-03-03
mason.cruz@contoso.com,2026-03,OneNote,Microsoft365,OneNote,53,16,2026-03-25
mason.cruz@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,56,7,2026-03-27
mason.cruz@contoso.com,2026-03,Edge,Microsoft365,Edge,43,10,2026-03-23
mira.funk@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,30,20,2025-11-27
mira.funk@contoso.com,2025-11,Word,Microsoft365,Word,6,2,2025-11-18
mira.funk@contoso.com,2025-11,Excel,Microsoft365,Excel,22,19,2025-11-26
mira.funk@contoso.com,2025-11,Outlook,Microsoft365,Outlook,193,4,2025-11-27
mira.funk@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,151,8,2025-11-27
mira.funk@contoso.com,2025-11,Chat,Microsoft365,M365Chat,12,1,2025-11-24
mira.funk@contoso.com,2025-11,Loop,Microsoft365,Loop,35,4,2025-11-26
mira.funk@contoso.com,2025-11,OneNote,Microsoft365,OneNote,50,11,2025-11-25
mira.funk@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,45,20,2025-11-27
mira.funk@contoso.com,2025-11,Edge,Microsoft365,Edge,10,1,2025-11-01
mira.funk@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,44,9,2025-12-24
mira.funk@contoso.com,2025-12,Word,Microsoft365,Word,148,10,2025-12-26
mira.funk@contoso.com,2025-12,Excel,Microsoft365,Excel,19,7,2025-12-25
mira.funk@contoso.com,2025-12,Outlook,Microsoft365,Outlook,36,16,2025-12-27
mira.funk@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,49,1,2025-12-05
mira.funk@contoso.com,2025-12,Chat,Microsoft365,M365Chat,64,17,2025-12-27
mira.funk@contoso.com,2025-12,Loop,Microsoft365,Loop,2,2,2025-12-17
mira.funk@contoso.com,2025-12,OneNote,Microsoft365,OneNote,37,3,2025-12-20
mira.funk@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,17,13,2025-12-24
mira.funk@contoso.com,2025-12,Edge,Microsoft365,Edge,35,2,2025-12-13
mira.funk@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,61,3,2026-04-13
mira.funk@contoso.com,2026-04,Word,Microsoft365,Word,113,1,2026-04-21
mira.funk@contoso.com,2026-04,Excel,Microsoft365,Excel,71,22,2026-04-26
mira.funk@contoso.com,2026-04,Outlook,Microsoft365,Outlook,192,4,2026-04-27
mira.funk@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,16,13,2026-04-27
mira.funk@contoso.com,2026-04,Chat,Microsoft365,M365Chat,87,12,2026-04-26
mira.funk@contoso.com,2026-04,Loop,Microsoft365,Loop,50,13,2026-04-26
mira.funk@contoso.com,2026-04,OneNote,Microsoft365,OneNote,60,22,2026-04-26
mira.funk@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,46,3,2026-04-26
mira.funk@contoso.com,2026-04,Edge,Microsoft365,Edge,2,2,2026-04-26
mira.funk@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,51,18,2025-10-27
mira.funk@contoso.com,2025-10,Word,Microsoft365,Word,165,5,2025-10-26
mira.funk@contoso.com,2025-10,Excel,Microsoft365,Excel,14,13,2025-10-27
mira.funk@contoso.com,2025-10,Outlook,Microsoft365,Outlook,148,3,2025-10-15
mira.funk@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,175,17,2025-10-27
mira.funk@contoso.com,2025-10,Chat,Microsoft365,M365Chat,19,13,2025-10-27
mira.funk@contoso.com,2025-10,Loop,Microsoft365,Loop,17,5,2025-10-21
mira.funk@contoso.com,2025-10,OneNote,Microsoft365,OneNote,8,2,2025-10-26
mira.funk@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,9,6,2025-10-24
mira.funk@contoso.com,2025-10,Edge,Microsoft365,Edge,21,1,2025-10-10
mira.funk@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,122,10,2026-02-26
mira.funk@contoso.com,2026-02,Word,Microsoft365,Word,154,5,2026-02-15
mira.funk@contoso.com,2026-02,Excel,Microsoft365,Excel,187,6,2026-02-16
mira.funk@contoso.com,2026-02,Outlook,Microsoft365,Outlook,183,2,2026-02-21
mira.funk@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,118,9,2026-02-26
mira.funk@contoso.com,2026-02,Chat,Microsoft365,M365Chat,72,6,2026-02-27
mira.funk@contoso.com,2026-02,Loop,Microsoft365,Loop,42,7,2026-02-24
mira.funk@contoso.com,2026-02,OneNote,Microsoft365,OneNote,3,3,2026-02-23
mira.funk@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,15,1,2026-02-06
mira.funk@contoso.com,2026-02,Edge,Microsoft365,Edge,12,12,2026-02-24
mira.funk@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,155,9,2026-06-26
mira.funk@contoso.com,2026-06,Word,Microsoft365,Word,21,16,2026-06-27
mira.funk@contoso.com,2026-06,Excel,Microsoft365,Excel,122,11,2026-06-25
mira.funk@contoso.com,2026-06,Outlook,Microsoft365,Outlook,2,2,2026-06-14
mira.funk@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,12,4,2026-06-21
mira.funk@contoso.com,2026-06,Chat,Microsoft365,M365Chat,60,9,2026-06-27
mira.funk@contoso.com,2026-06,Loop,Microsoft365,Loop,18,8,2026-06-27
mira.funk@contoso.com,2026-06,OneNote,Microsoft365,OneNote,13,3,2026-06-22
mira.funk@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,59,17,2026-06-27
mira.funk@contoso.com,2026-06,Edge,Microsoft365,Edge,58,14,2026-06-25
noah.holt@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,181,1,2026-02-07
noah.holt@contoso.com,2026-02,Word,Microsoft365,Word,25,12,2026-02-27
noah.holt@contoso.com,2026-02,Excel,Microsoft365,Excel,63,4,2026-02-19
noah.holt@contoso.com,2026-02,Outlook,Microsoft365,Outlook,153,2,2026-02-20
noah.holt@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,111,20,2026-02-27
noah.holt@contoso.com,2026-02,Chat,Microsoft365,M365Chat,40,2,2026-02-21
noah.holt@contoso.com,2026-02,Loop,Microsoft365,Loop,8,2,2026-02-09
noah.holt@contoso.com,2026-02,OneNote,Microsoft365,OneNote,41,1,2026-02-10
noah.holt@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,28,10,2026-02-25
noah.holt@contoso.com,2026-02,Edge,Microsoft365,Edge,15,8,2026-02-26
noah.holt@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,117,9,2025-12-27
noah.holt@contoso.com,2025-12,Word,Microsoft365,Word,188,17,2025-12-24
noah.holt@contoso.com,2025-12,Excel,Microsoft365,Excel,38,17,2025-12-27
noah.holt@contoso.com,2025-12,Outlook,Microsoft365,Outlook,144,6,2025-12-27
noah.holt@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,122,8,2025-12-27
noah.holt@contoso.com,2025-12,Chat,Microsoft365,M365Chat,190,9,2025-12-26
noah.holt@contoso.com,2025-12,Loop,Microsoft365,Loop,54,19,2025-12-26
noah.holt@contoso.com,2025-12,OneNote,Microsoft365,OneNote,59,14,2025-12-27
noah.holt@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,43,5,2025-12-14
noah.holt@contoso.com,2025-12,Edge,Microsoft365,Edge,41,1,2025-12-11
noah.holt@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,197,18,2025-09-26
noah.holt@contoso.com,2025-09,Word,Microsoft365,Word,57,11,2025-09-27
noah.holt@contoso.com,2025-09,Excel,Microsoft365,Excel,179,6,2025-09-22
noah.holt@contoso.com,2025-09,Outlook,Microsoft365,Outlook,71,1,2025-09-17
noah.holt@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,34,12,2025-09-27
noah.holt@contoso.com,2025-09,Chat,Microsoft365,M365Chat,194,7,2025-09-16
noah.holt@contoso.com,2025-09,Loop,Microsoft365,Loop,40,10,2025-09-24
noah.holt@contoso.com,2025-09,OneNote,Microsoft365,OneNote,51,15,2025-09-25
noah.holt@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,14,5,2025-09-22
noah.holt@contoso.com,2025-09,Edge,Microsoft365,Edge,57,20,2025-09-27
noah.holt@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,85,1,2026-04-10
noah.holt@contoso.com,2026-04,Word,Microsoft365,Word,122,10,2026-04-26
noah.holt@contoso.com,2026-04,Excel,Microsoft365,Excel,5,4,2026-04-20
noah.holt@contoso.com,2026-04,Outlook,Microsoft365,Outlook,32,6,2026-04-26
noah.holt@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,138,1,2026-04-17
noah.holt@contoso.com,2026-04,Chat,Microsoft365,M365Chat,187,20,2026-04-27
noah.holt@contoso.com,2026-04,Loop,Microsoft365,Loop,16,2,2026-04-24
noah.holt@contoso.com,2026-04,OneNote,Microsoft365,OneNote,28,17,2026-04-27
noah.holt@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,39,9,2026-04-27
noah.holt@contoso.com,2026-04,Edge,Microsoft365,Edge,53,3,2026-04-12
noah.holt@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,75,6,2026-03-23
noah.holt@contoso.com,2026-03,Word,Microsoft365,Word,193,22,2026-03-27
noah.holt@contoso.com,2026-03,Excel,Microsoft365,Excel,93,21,2026-03-26
noah.holt@contoso.com,2026-03,Outlook,Microsoft365,Outlook,41,16,2026-03-26
noah.holt@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,159,21,2026-03-27
noah.holt@contoso.com,2026-03,Chat,Microsoft365,M365Chat,27,19,2026-03-26
noah.holt@contoso.com,2026-03,Loop,Microsoft365,Loop,38,19,2026-03-27
noah.holt@contoso.com,2026-03,OneNote,Microsoft365,OneNote,47,21,2026-03-26
noah.holt@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,41,19,2026-03-26
noah.holt@contoso.com,2026-03,Edge,Microsoft365,Edge,58,6,2026-03-26
noah.holt@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,111,19,2026-06-27
noah.holt@contoso.com,2026-06,Word,Microsoft365,Word,95,19,2026-06-27
noah.holt@contoso.com,2026-06,Excel,Microsoft365,Excel,129,11,2026-06-26
noah.holt@contoso.com,2026-06,Outlook,Microsoft365,Outlook,79,8,2026-06-27
noah.holt@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,160,16,2026-06-27
noah.holt@contoso.com,2026-06,Chat,Microsoft365,M365Chat,107,9,2026-06-23
noah.holt@contoso.com,2026-06,Loop,Microsoft365,Loop,23,11,2026-06-27
noah.holt@contoso.com,2026-06,OneNote,Microsoft365,OneNote,59,11,2026-06-23
noah.holt@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,29,10,2026-06-27
noah.holt@contoso.com,2026-06,Edge,Microsoft365,Edge,21,17,2026-06-26
nora.hale@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,124,10,2026-06-27
nora.hale@contoso.com,2026-06,Word,Microsoft365,Word,147,1,2026-06-11
nora.hale@contoso.com,2026-06,Excel,Microsoft365,Excel,30,6,2026-06-26
nora.hale@contoso.com,2026-06,Outlook,Microsoft365,Outlook,67,12,2026-06-27
nora.hale@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,195,21,2026-06-26
nora.hale@contoso.com,2026-06,Chat,Microsoft365,M365Chat,127,12,2026-06-23
nora.hale@contoso.com,2026-06,Loop,Microsoft365,Loop,51,20,2026-06-27
nora.hale@contoso.com,2026-06,OneNote,Microsoft365,OneNote,40,5,2026-06-25
nora.hale@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,16,5,2026-06-22
nora.hale@contoso.com,2026-06,Edge,Microsoft365,Edge,14,1,2026-06-19
nora.hale@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,9,4,2025-09-23
nora.hale@contoso.com,2025-09,Word,Microsoft365,Word,89,20,2025-09-27
nora.hale@contoso.com,2025-09,Excel,Microsoft365,Excel,171,20,2025-09-27
nora.hale@contoso.com,2025-09,Outlook,Microsoft365,Outlook,71,22,2025-09-27
nora.hale@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,98,20,2025-09-27
nora.hale@contoso.com,2025-09,Chat,Microsoft365,M365Chat,185,4,2025-09-26
nora.hale@contoso.com,2025-09,Loop,Microsoft365,Loop,9,6,2025-09-24
nora.hale@contoso.com,2025-09,OneNote,Microsoft365,OneNote,10,3,2025-09-14
nora.hale@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,45,11,2025-09-26
nora.hale@contoso.com,2025-09,Edge,Microsoft365,Edge,14,14,2025-09-27
nora.hale@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,68,16,2025-12-26
nora.hale@contoso.com,2025-12,Word,Microsoft365,Word,47,18,2025-12-27
nora.hale@contoso.com,2025-12,Excel,Microsoft365,Excel,138,6,2025-12-23
nora.hale@contoso.com,2025-12,Outlook,Microsoft365,Outlook,114,9,2025-12-27
nora.hale@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,195,17,2025-12-26
nora.hale@contoso.com,2025-12,Chat,Microsoft365,M365Chat,5,1,2025-12-26
nora.hale@contoso.com,2025-12,Loop,Microsoft365,Loop,20,14,2025-12-26
nora.hale@contoso.com,2025-12,OneNote,Microsoft365,OneNote,30,4,2025-12-25
nora.hale@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,42,22,2025-12-27
nora.hale@contoso.com,2025-12,Edge,Microsoft365,Edge,16,12,2025-12-27
olga.pace@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,104,15,2025-11-27
olga.pace@contoso.com,2025-11,Word,Microsoft365,Word,30,19,2025-11-26
olga.pace@contoso.com,2025-11,Excel,Microsoft365,Excel,137,6,2025-11-24
olga.pace@contoso.com,2025-11,Outlook,Microsoft365,Outlook,171,4,2025-11-12
olga.pace@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,68,6,2025-11-24
olga.pace@contoso.com,2025-11,Chat,Microsoft365,M365Chat,198,14,2025-11-27
olga.pace@contoso.com,2025-11,Loop,Microsoft365,Loop,43,22,2025-11-27
olga.pace@contoso.com,2025-11,OneNote,Microsoft365,OneNote,26,13,2025-11-26
olga.pace@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,35,6,2025-11-23
olga.pace@contoso.com,2025-11,Edge,Microsoft365,Edge,5,3,2025-11-24
olga.pace@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,145,13,2025-12-25
olga.pace@contoso.com,2025-12,Word,Microsoft365,Word,94,12,2025-12-25
olga.pace@contoso.com,2025-12,Excel,Microsoft365,Excel,154,15,2025-12-27
olga.pace@contoso.com,2025-12,Outlook,Microsoft365,Outlook,124,3,2025-12-08
olga.pace@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,11,8,2025-12-25
olga.pace@contoso.com,2025-12,Chat,Microsoft365,M365Chat,43,10,2025-12-27
olga.pace@contoso.com,2025-12,Loop,Microsoft365,Loop,54,3,2025-12-22
olga.pace@contoso.com,2025-12,OneNote,Microsoft365,OneNote,45,11,2025-12-27
olga.pace@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,23,5,2025-12-25
olga.pace@contoso.com,2025-12,Edge,Microsoft365,Edge,14,8,2025-12-27
olga.pace@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,47,13,2026-02-27
olga.pace@contoso.com,2026-02,Word,Microsoft365,Word,86,17,2026-02-27
olga.pace@contoso.com,2026-02,Excel,Microsoft365,Excel,175,1,2026-02-19
olga.pace@contoso.com,2026-02,Outlook,Microsoft365,Outlook,87,19,2026-02-27
olga.pace@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,200,19,2026-02-27
olga.pace@contoso.com,2026-02,Chat,Microsoft365,M365Chat,120,11,2026-02-27
olga.pace@contoso.com,2026-02,Loop,Microsoft365,Loop,9,2,2026-02-25
olga.pace@contoso.com,2026-02,OneNote,Microsoft365,OneNote,31,17,2026-02-27
olga.pace@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,1,1,2026-02-27
olga.pace@contoso.com,2026-02,Edge,Microsoft365,Edge,36,6,2026-02-26
olga.pace@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,61,8,2026-05-26
olga.pace@contoso.com,2026-05,Word,Microsoft365,Word,120,8,2026-05-26
olga.pace@contoso.com,2026-05,Excel,Microsoft365,Excel,187,1,2026-05-23
olga.pace@contoso.com,2026-05,Outlook,Microsoft365,Outlook,65,10,2026-05-27
olga.pace@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,63,19,2026-05-27
olga.pace@contoso.com,2026-05,Chat,Microsoft365,M365Chat,36,17,2026-05-26
olga.pace@contoso.com,2026-05,Loop,Microsoft365,Loop,48,4,2026-05-20
olga.pace@contoso.com,2026-05,OneNote,Microsoft365,OneNote,59,20,2026-05-27
olga.pace@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,13,9,2026-05-26
olga.pace@contoso.com,2026-05,Edge,Microsoft365,Edge,48,6,2026-05-22
olga.pace@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,3,3,2026-01-24
olga.pace@contoso.com,2026-01,Word,Microsoft365,Word,44,6,2026-01-25
olga.pace@contoso.com,2026-01,Excel,Microsoft365,Excel,93,19,2026-01-26
olga.pace@contoso.com,2026-01,Outlook,Microsoft365,Outlook,143,12,2026-01-27
olga.pace@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,50,14,2026-01-27
olga.pace@contoso.com,2026-01,Chat,Microsoft365,M365Chat,149,3,2026-01-16
olga.pace@contoso.com,2026-01,Loop,Microsoft365,Loop,37,10,2026-01-27
olga.pace@contoso.com,2026-01,OneNote,Microsoft365,OneNote,13,7,2026-01-27
olga.pace@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,13,13,2026-01-27
olga.pace@contoso.com,2026-01,Edge,Microsoft365,Edge,29,4,2026-01-20
olga.pace@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,103,14,2025-10-25
olga.pace@contoso.com,2025-10,Word,Microsoft365,Word,72,11,2025-10-27
olga.pace@contoso.com,2025-10,Excel,Microsoft365,Excel,154,16,2025-10-27
olga.pace@contoso.com,2025-10,Outlook,Microsoft365,Outlook,172,17,2025-10-27
olga.pace@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,141,18,2025-10-26
olga.pace@contoso.com,2025-10,Chat,Microsoft365,M365Chat,18,9,2025-10-27
olga.pace@contoso.com,2025-10,Loop,Microsoft365,Loop,11,1,2025-10-23
olga.pace@contoso.com,2025-10,OneNote,Microsoft365,OneNote,6,5,2025-10-26
olga.pace@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,9,2,2025-10-27
olga.pace@contoso.com,2025-10,Edge,Microsoft365,Edge,42,16,2025-10-27
omar.said@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,87,13,2026-04-27
omar.said@contoso.com,2026-04,Word,Microsoft365,Word,148,21,2026-04-25
omar.said@contoso.com,2026-04,Excel,Microsoft365,Excel,163,5,2026-04-23
omar.said@contoso.com,2026-04,Outlook,Microsoft365,Outlook,17,15,2026-04-23
omar.said@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,4,1,2026-04-26
omar.said@contoso.com,2026-04,Chat,Microsoft365,M365Chat,95,10,2026-04-22
omar.said@contoso.com,2026-04,Loop,Microsoft365,Loop,47,1,2026-04-11
omar.said@contoso.com,2026-04,OneNote,Microsoft365,OneNote,6,3,2026-04-08
omar.said@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,2,2,2026-04-22
omar.said@contoso.com,2026-04,Edge,Microsoft365,Edge,6,2,2026-04-20
omar.said@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,157,13,2025-11-25
omar.said@contoso.com,2025-11,Word,Microsoft365,Word,144,16,2025-11-26
omar.said@contoso.com,2025-11,Excel,Microsoft365,Excel,115,19,2025-11-25
omar.said@contoso.com,2025-11,Outlook,Microsoft365,Outlook,152,10,2025-11-27
omar.said@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,38,21,2025-11-27
omar.said@contoso.com,2025-11,Chat,Microsoft365,M365Chat,176,10,2025-11-23
omar.said@contoso.com,2025-11,Loop,Microsoft365,Loop,42,21,2025-11-27
omar.said@contoso.com,2025-11,OneNote,Microsoft365,OneNote,49,14,2025-11-26
omar.said@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,30,9,2025-11-27
omar.said@contoso.com,2025-11,Edge,Microsoft365,Edge,45,6,2025-11-27
omar.said@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,156,6,2025-09-26
omar.said@contoso.com,2025-09,Word,Microsoft365,Word,170,17,2025-09-27
omar.said@contoso.com,2025-09,Excel,Microsoft365,Excel,54,20,2025-09-27
omar.said@contoso.com,2025-09,Outlook,Microsoft365,Outlook,132,3,2025-09-27
omar.said@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,193,19,2025-09-27
omar.said@contoso.com,2025-09,Chat,Microsoft365,M365Chat,78,7,2025-09-23
omar.said@contoso.com,2025-09,Loop,Microsoft365,Loop,48,8,2025-09-22
omar.said@contoso.com,2025-09,OneNote,Microsoft365,OneNote,59,15,2025-09-27
omar.said@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,48,14,2025-09-27
omar.said@contoso.com,2025-09,Edge,Microsoft365,Edge,11,2,2025-09-06
omar.said@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,137,5,2026-03-20
omar.said@contoso.com,2026-03,Word,Microsoft365,Word,135,7,2026-03-21
omar.said@contoso.com,2026-03,Excel,Microsoft365,Excel,187,13,2026-03-27
omar.said@contoso.com,2026-03,Outlook,Microsoft365,Outlook,126,13,2026-03-20
omar.said@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,5,4,2026-03-25
omar.said@contoso.com,2026-03,Chat,Microsoft365,M365Chat,48,7,2026-03-25
omar.said@contoso.com,2026-03,Loop,Microsoft365,Loop,10,3,2026-03-26
omar.said@contoso.com,2026-03,OneNote,Microsoft365,OneNote,27,19,2026-03-27
omar.said@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,22,10,2026-03-24
omar.said@contoso.com,2026-03,Edge,Microsoft365,Edge,23,5,2026-03-27
priya.rao@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,94,3,2026-01-24
priya.rao@contoso.com,2026-01,Word,Microsoft365,Word,154,6,2026-01-27
priya.rao@contoso.com,2026-01,Excel,Microsoft365,Excel,48,6,2026-01-26
priya.rao@contoso.com,2026-01,Outlook,Microsoft365,Outlook,154,20,2026-01-26
priya.rao@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,139,15,2026-01-27
priya.rao@contoso.com,2026-01,Chat,Microsoft365,M365Chat,38,3,2026-01-21
priya.rao@contoso.com,2026-01,Loop,Microsoft365,Loop,41,8,2026-01-26
priya.rao@contoso.com,2026-01,OneNote,Microsoft365,OneNote,11,11,2026-01-26
priya.rao@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,35,1,2026-01-26
priya.rao@contoso.com,2026-01,Edge,Microsoft365,Edge,52,11,2026-01-27
priya.rao@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,162,17,2026-06-27
priya.rao@contoso.com,2026-06,Word,Microsoft365,Word,42,1,2026-06-08
priya.rao@contoso.com,2026-06,Excel,Microsoft365,Excel,102,19,2026-06-27
priya.rao@contoso.com,2026-06,Outlook,Microsoft365,Outlook,168,1,2026-06-12
priya.rao@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,192,16,2026-06-27
priya.rao@contoso.com,2026-06,Chat,Microsoft365,M365Chat,133,17,2026-06-27
priya.rao@contoso.com,2026-06,Loop,Microsoft365,Loop,8,1,2026-06-15
priya.rao@contoso.com,2026-06,OneNote,Microsoft365,OneNote,19,14,2026-06-26
priya.rao@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,11,10,2026-06-25
priya.rao@contoso.com,2026-06,Edge,Microsoft365,Edge,38,5,2026-06-26
priya.rao@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,194,20,2025-12-27
